id,created_on,operation,property_type,place_name,place_with_parent_names,country_name,state_name,geonames_id,lat_lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,description,title,image_thumbnail
f5be311dcee4a66dcb26f463f76c49b6084de8ab,2014-11-11,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"",,,1600,BRL,1411.74,457.2,,,,,2,1,,http://www.properati.com.br/t8nu_alugar_apartamentos_tatuape_rua-serra-de-braganca,"APTO DE 40M/2 COM 01 DORMITRIO, SALA AMPLA COM SACADA, COZINHA PLANEJADA, WC SOCIAL, REA DE SERVIO, 01 VAGA DE GARAGEM LIVRE, LAZER COMPLETO COM PISCINA, PLAYGROUD, SALO DE FESTA, CHURRASQUEIRA, SAUNA, SALA DE FITINESS, SALA DE LEITURA, SALO DE JOGOS, EXCELENTE LOCALIZAO. O APTO ESTA COM FOGO, GELADEIRA, MICROONDAS, SUGGAR, BALCO ESTILO COZINHA AMERICANA, 02 BANQUETAS, 02 MESINHAS DE CANTO, 01 HOME-OFFICER, CAMA BOX COM COLCHO, VENTILADOR DE TETO, ARMRIO NO DORMITRIO.",TOLEDO CONSULTORIA JURIDICA E IMOBILIARIA,https://thumbs4.properati.com/6/-9lTZIOGIGHwHaddpPoJu6s92hY=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/toledo/photos/2/6c5e21eb-1c7b-41d6-9257-b6e7994ea93c.jpg
59a2898d29cb6860a70355c1b2028b9ab38d89d9,2015-01-13,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-23.5456177,-46.563645",-23.5456177,-46.563645,1801,BRL,1459.35,472.62,,,,,,2,,http://www.properati.com.br/vyso_alugar_apartamentos_tatuape,"APTO DE 75M/2, COM 03 DORMITRIOS, SALA AMPLA COM SACADA, COZINHA PLANEJADA, WC SOCIAL, REA DE SERVIO COM WC, REPLETOS DE ARMRIOS, 01 VAGA DE GARAGEM FIXA, EXCELENTE ESTRUTURA DE LAZER COM PISCINA, PLAYGROUD, SALO DE FESTA, CHURRASQUEIRA, SALA DE GINASTICA, EXCELENTE LOCALIZAO, A 100 METROS DO METR.",LOCAO TATUAPE CONDOMINIO ILHAS GREGAS,https://thumbs4.properati.com/6/-xzzzVWk3lxFITvW285d3YmP00c=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/toledo/photos/13/e7c88a20-dcac-49b2-ae42-e782447d3f07.jpg
1925426e5575ecd98f1e63422a187081754e0f5c,2015-01-13,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-23.5444872,-46.5657875",-23.5444872,-46.5657875,1499,BRL,1214.64,393.37,,,,,2,1,,http://www.properati.com.br/vysp_alugar_apartamentos_tatuape_rua-serra-de-braganca,"APTO DE 40M/2, COM 01 DORMITRIO, SALA AMPLA COM SACADA, COZINHA, WC SOCIAL, SEMI-MOBILIADO COM FOGO, SUGGAR, GELADEIRA, MICRO-ONDAS, ARMRIOS PLANEJADOS NA COZINHA, CAMA BOX, GUARDA ROUPA, VENTILADOR DE TETO, RACK DE TV, 02 BANQUETAS, 02 MESINHAS DE CANTO, EXCELENTE ESTRUTURA DE LAZER COM PISCINA, PLAYGROUD, SALO DE FESTA, CHURRASQUEIRA, SAUNA, SALA DE FITINESS, BRINQUEDOTECA, SALO DE JOGOS, SALA DE LEITURA. EXCELENTE LOCALIZAO, PRXIMO DO SUPERMERCADO PO DE ACAR, FCIL ACESSO PARA O METR.",NEW CONCEPT 22 A,https://thumbs4.properati.com/5/SXF7T5Zfxal6lcQifCYOufBKjYA=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/toledo/photos/14/0522b83e-c37e-4736-ac81-ca8540d2d806.jpg
7eb9fb8ad21ff1da490b75fd04643939fd72edf1,2015-01-13,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-23.5508578,-46.5679013",-23.5508578,-46.5679013,1550,BRL,1255.99,406.76,,,,,11,1,,http://www.properati.com.br/vysn_alugar_apartamentos_tatuape,"APTO DE 57M/2, COM 02 DORMITRIOS, SALA AMPLA COM SACADA, WC SOCIAL, COZINHA PLANEJADA, AMPLA REA DE SERVIO COM WC, 01 VAGA DE GARAGEM, SALO DE FESTA, CHURRASQUEIRA, PLAYGROUD, QUADRA DE FUTEBOL, EXCELENTE LOCALIZAO, PRXIMO AO SHOPP/METR BOULEVAR TATUAP.",Apartamento,https://thumbs4.properati.com/4/mwisK4iz0H0viKmBVOGr8B40c1o=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/toledo/photos/12/612ab301-0ac4-4c4c-9691-7278200c2b62.jpg
59a2934bc5a4c3530613fae471a210ae63498d80,2014-09-02,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-20.826094,-49.376396",-20.826094,-49.376396,1200,BRL,960.76,311.15,,,,,,1,,http://www.properati.com.br/ob16_alugar_apartamentos_sao-jose-do-rio-preto,"Apartamento mobiliado, pronto para morar e com excelente localizao, na zona sul.2 dormitrios sendo 1 tipo apto todos com armrio, ventilador de teto e ar-condicionadosala com sacada para 2 ambientes com sofa e estantecozinha planejada com mesa com 4 cadeiras e fogo2 banheiros com box blindex, gabinete e chuveirorea de servio com armrio, varal e mquina de lavar1 vaga de garagem pilotisCondomnio: Porto eletrnico, portaria 24h, elevador, churrasqueira e piscina.",Apartamento com 2 dormitrios em Rio Preto,https://thumbs4.properati.com/5/VXcYDJRN6VtNxvgVw-mxJOlL_sA=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/premier/photos/111/91c65753-86b6-40fd-8673-7f8f107a8459.jpg
d08581768058f5286ca4f209222d59a3f10af84d,2015-01-13,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-22.8877586,-47.081265",-22.8877586,-47.081265,2401,BRL,1945.56,630.08,,,,,19,2,,http://www.properati.com.br/vysm_alugar_apartamentos_tatuape,"APTO DE 93M/2, COM 03 DORMITRIOS, SENDO UMA SUTE, SALA AMPLA COM SACADA E DOIS AMBIENTES, WC SOCIAL, COZINHA, AMPLA REA DE SERVIO, REPLETO DE ARMRIOS, 02 VAGAS DE GARAGEM, LAZER COMPLETO COM PISCINA, PLAYGROUD, SALO DE FESTA, SALO DE JOGOS, SAUNA, CHURRASQUEIRA, EXCELENTE LOCALIZAO, PRXIMO DA PRAA SILVIO ROMERO.",APTO LOCAO TATUAP,https://thumbs4.properati.com/3/d45ivnQIryA-xDQvwZrOc1pBPlE=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/toledo/photos/11/85e5aee8-90fa-4295-bcb5-dce1ed7e789c.jpg
33b22b30a043e5a868df61862bb97698b453df89,2014-12-05,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-20.7910821,-49.3781115",-20.7910821,-49.3781115,800,BRL,632.5,204.84,,,,,,1,,http://www.properati.com.br/ue05_alugar_apartamentos_sao-jose-do-rio-preto_rua-pedro-mulati,"Ref.: AP95816Tipo: ApartamentoCidade: So Jos do Rio Preto - SPBairro: Jardim ConceioDormitrios: 02, C/ A/e, Wc. Social, Box Wcs., Sala de Estar, Cozinha, Piscina, rea de Servio, Garagem Coberta: 01, rea Util M2: 60, Condominio C/ rea de Lazer, Piscina Adulto, Playground, Valor Condominio R$-: 190,00",Ref.: AP95816     Tipo: Apartamento     Cidade: So Jos do Rio Preto - SP     Bairro: Jardim Conceio,https://thumbs4.properati.com/2/4RA-EyT8LswOeQ6lcBbkzLlKjII=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/interplan/photos/2459/jWyxMNGlETMMxgj2uW9o.jpg
a8821d1c24cccd45d37ef69cf2b29ef3be744fad,2014-11-17,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-20.8456698,-49.4030718",-20.8456698,-49.4030718,3200,BRL,2530.11,819.39,,,,,,1,,http://www.properati.com.br/tdi2_alugar_apartamentos_sao-jose-do-rio-preto_avenida-anisio-haddad,"Ref.: AP95925Tipo: ApartamentoCidade: So Jos do Rio Preto - SPBairro: Cond. Green Fields..: Apartamento No Condomnio Green Fields, Apartamento, rea Util M2: 152, Dormitrios: 03, Suite Master: 01, Closet , Tipo Apto.: 02, C/ A/e: 02, Wc. Social: 02, Sala de Visita: 01, Cozinha Planejada, Garagem Coberta: 02",Ref.: AP95925     Tipo: Apartamento     Cidade: So Jos do Rio Preto - SP     Bairro: Cond. Green Fields,https://thumbs4.properati.com/4/oRIx16Fpw4LPkRsB59wlBS_mxVo=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/interplan/photos/2387/ae2a6d87-5760-44ff-a47f-d237a5321c3c.jpg
a9d04cd869b56cac7bcb3a54a27147996a973a3d,2015-01-20,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-23.5418835,-46.5583192",-23.5418835,-46.5583192,1900,BRL,1539.57,498.6,,,,,16,1,,http://www.properati.com.br/w730_alugar_apartamentos_tatuape,"APTO DE 58M/2, COM 02 DORMITRIOS, SENDO UMA SUTE, SALA AMPLA COM SACADA, COZINHA, WC SOCIAL, REA DE SERVIO, COM ALGUMAS MOBILIAS, TUDO DE PRIMEIRA, 02 VAGAS DE GARAGEM, LAZER COMPLETE, EXCELENTE LOCALIZAO, A UMA QUADRA DO METR.",MOBILIADO EXCLUSIVE,https://thumbs4.properati.com/2/KuQXATs4BGrSaZvfCzOSMN2pqWs=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/toledo/photos/19/30ad0c15-c9ef-48f7-a06e-2a0201bb7433.jpg
868d3ff8ea898557e9819638705d2f823431d000,2015-01-13,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-23.521407,-46.5769202",-23.521407,-46.5769202,1500,BRL,1215.45,393.63,,,,,13,1,,http://www.properati.com.br/vysr_alugar_apartamentos_tatuape,"APTO DE 60M/2, COM 02 DORMITRIO, SALA AMPLA COM SACADA, WC SOCIAL, COZINHA, REA DE SERVIO, 01 VAGA DE GARAGEM, EXCELENTE ESTRUTURA DE LAZER COM PISCINA, PLAYGROUD, SALO DE FESTA, CHURRASQUEIRA, EXCELENTE LOCALIZAO, FCIL ACESSO AO SHOPPING METR/TATUAP.",131 VITORIA,https://thumbs4.properati.com/0/yyioUci-ExAIuKlfIudXKNKaMAs=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/toledo/photos/16/ff90ae98-dbde-47dc-9f04-32cdb2d2d0d3.jpg
e4d569301fb8a21047d67f193929ecf360e9405e,2015-01-11,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"",,,750,BRL,600.6,194.51,,,,,,1,,http://www.properati.com.br/vxnv_alugar_apartamentos_jardim-satelite,"Excelente apartamento em frente ao condomnio Quinta das Flores totalmente reformado com 2 dormitrios, sala, cozinha planejada, rea de servio, lavabo com gabinete, wc com box blindex e 1 vaga de garagem.Ideal para casal sem filhos e sem animais",Excelente apartamento no Jardim Satlite,https://thumbs4.properati.com/1/RhUtbG6YnK8FCa_yOduiEf3yyj0=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/tyrreno/photos/1074/71219c81-463f-4710-a46d-5e7e2fee9362.jpg
3931096ab81c0a74496858654375447e859df8f2,2014-12-05,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-20.7910821,-49.3781115",-20.7910821,-49.3781115,880,BRL,695.77,225.33,,,,,,1,,http://www.properati.com.br/ue04_alugar_apartamentos_sao-jose-do-rio-preto_rua-pedro-mulati,"Ref.: AP95815Tipo: ApartamentoCidade: So Jos do Rio Preto - SPBairro: Jardim ConceioCobertura, Dormitrios: 02, C/ A/e, Wc. Social, Box Wcs., Sala de Estar, Cozinha, Piscina, rea de Servio, rea de Lazer, Garagem Coberta: 01, rea Util M2: 65, Playground",Ref.: AP95815     Tipo: Apartamento     Cidade: So Jos do Rio Preto - SP     Bairro: Jardim Conceio,https://thumbs4.properati.com/3/0zqbkQ73LUnQeQMp0yntvzoZrq8=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/interplan/photos/2458/Dv0976z6fjHNbJf7oAX0.jpg
5a5bfb194fdbec1a633f5894a66c8bf45c8ae463,2015-01-06,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"",,,1100,BRL,869.7,281.66,,,,,,,,http://www.properati.com.br/vv2s_alugar_apartamentos_sao-jose-do-rio-preto,"Ref.: AP95935Tipo: ApartamentoCidade: So Jos do Rio Preto - SPBairro: Vila Itlia..: Apartamento Residencial Na Vila Itlia, Apartamento, rea Util M2: 63, Dormitrios: 02, Closet , Tipo Apto.: 01, Wc. Social: 01, Sala de Tv, Cozinha: 01, Cozinha C/ A/e, Garagem Coberta: 01, Detalhes: Prdio Novo.",Ref.: AP95935     Tipo: Apartamento     Cidade: So Jos do Rio Preto - SP     Bairro: Vila Itlia,https://thumbs4.properati.com/5/XPnfndqmnEKY04smTHRwdeanGd8=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/interplan/photos/2535/atPPaTZcVegFbIYjH45d.jpg
40faaf17b9bd82c90463a05b4bf8e1c0af4c962e,2015-01-12,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"",,,1800,BRL,1769.61,573.1,,,,,,1,,http://www.properati.com.br/vyfs_alugar_apartamentos_tremembe,2 Dormitrios (1 sute) / Sala ampla / Cozinha / lavanderia / 2 banheiros / Sacada Gourmet ampla. Condomnio com lazer completo.,Apartamento,https://thumbs4.properati.com/3/JO_nKEcU0GSUQJUuoLWlRD4cT_0=/trim/198x0/smart/filters:strip_icc()/69.195.223.216/acc/fidalgo/photos/210/db1e9eb9-e8ea-48db-9562-a71b1045291d.jpg
4b0bda71920a8dfb31d6996715615cb15b7f2789,2014-11-08,rent,apartment,São Paulo,|Brasil|São Paulo|,Brasil,São Paulo,,"-23.584853,-46.6231687",-23.584853,-46.6231687,900,BRL,720.56,233.36,,,,,,,,http://www.properati.com.br/t7wd_alugar_apartamentos_itarare_rua-pero-correa,-Sala Living Mobiliada -Prdio com elevador -Fiador ou deposito -Garagem Coletiva,"APARTAMENTO PARA LOCAO NO BOA VISTA  ,SO VICENTE",https://thumbs4.properati.com/4/abUz7Q_zB1rLsHHulL4GQWKwskw=/trim/198x0/smart/filters:strip_icc()/static.if2.com.br/acc/praiano/photos/89/c4d5195d2f5f19a871e3bef7a68fa56a.jpg
179c8a9b462dbbe6ac147a8056e7d4b17444062b,2014-07-17,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,,"",,,,,,,,2,,http://www.properati.com.br/k5n3_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - imovel com 02 dormitorios sala cozinha banheiro condominio 01 vaga gas individual play ground seguranca 24h valor de locacao r 180000 hum mil e oitocentos apartamento 103 obs os valores poderao ser alterados de acordo com o mercado imobiliario",Apartamento Em Sao Paulo,""
a560b89ee5bc1ea5d5b770908b943244b059a0e5,2014-09-06,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,,"",,,,,,,1,,,http://www.properati.com.br/p9a0_alugar_apartamentos_sao-paulo,Próximo a USP. Reformado e mobiliado com fogão e geladeira.,Apartamento,https://thumbs4.properati.com/0/Inv5YlOtv_yvKWs_d7yRLymA1rA=/trim/198x0/smart/filters:strip_icc()/www.venturisouza.com.br/admin/imovel/9604.jpg
ebcecd52295356ee92d8dd6a5d497225c759aaa0,2014-07-21,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,,"",,,,110,,,,2,,http://www.properati.com.br/kfso_vender_apartamentos_sao-paulo,Nao informado,Nao informado,https://thumbs4.properati.com/0/5pXctdoOIc-WH51HbsAcKdl3_JQ=/trim/198x0/smart/filters:strip_icc()/www.forsaleweb.com.br/FS0142_WEB/FotosImovel/001_00000_00000_44777_2014070711153092.jpg
07ba4ce7f6005a88c9939b06828fa7a9719daf72,2014-12-02,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,8,,,http://www.properati.com.br/u2ze_alugar_apartamentos_sao-paulo,imóvel com armários na cozinha banheiro e em um dos quartos com sacada area de lazer com piscina churrasqueira quadra playgraund e pista de skate tem ponto de onibus perto para santana .  15 minutos,apartamento locação com lazer,""
a8ed950f1ec54095c322feafec9b214924a6bfc0,2014-12-09,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,310,,,,,,,http://www.properati.com.br/ufkq_alugar_apartamentos_sao-paulo,"Ref.: 4691Apartamento para Locação na Rua Fernandes de Abreu, Condominio Le Petit Village, bairro  310m² de area util.4 dormitorios com suite e 4 vagas de garagem.Area de Lazer Completa.",Apartamento no Condominio Le Petit Village no Itaim.,""
8497e500d774bb2babb1372418221e40131fe37e,2014-10-30,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,,,,http://www.properati.com.br/s5rq_alugar_apartamentos_sao-paulo,"Ref.: 4567Apartamento para Locação na Rua Dr. Renato Paes de Barros, Condominio Saint Jacques,  Rosseav, bairro  100m² de area util.2 dormitorios e 1 vaga de garagem.Area de Lazer Completa.",Apartamento no Condominio Saint Jacques Rosseav Itaim,""
7a2e9d87f906bd0a5fb87b43dd90333ed9698de3,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,,,,http://www.properati.com.br/k8fc_alugar_apartamentos_sao-paulo,"Ref.: 2852Apartamento no Condominio Stella, bairro  140m2.3 dormitorios sendo 2 suites e 2 vagas de garagem.Area de Lazer Completa.",Apartamento no Edificio Stella Itaim,""
105a55a5657b784f9a2cb1771b14ef6f1572b629,2014-11-27,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,105,,,,,,,http://www.properati.com.br/ts82_alugar_apartamentos_sao-paulo,"Ref.: 4661Apartamento para Locação na Rua Itacema, Condominio Residencial Carla, bairro  105m² de area util.2 dormitorios sendo 1 suite e 1 vaga de garagem.",Apartamento no Condominio Carla em Itaim.,""
7c60b5a07de1453ba16360b6c5be02742689fda8,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,3,,,http://www.properati.com.br/k8i9_alugar_apartamentos_sao-paulo,Ref.: 3700Predio comercial de 587m² área construída em 3 pavimentos(subsolo 160m² - térreo 140m² - 1º e 2º and. c/140m² cada)Garagem no subsolo para 11 carros + 4 vagas estacionamento frenteAmplo terraço com vista para Ponte EstaiadaSala de espera / recepção / sala reunião / auditóriosanitários sala de esperaSanitários masc/fem. em todos os andarescopa, Predio comercial com 3 pavimentos em Berrini,https://thumbs4.properati.com/7/RccIWG4gtZhWs0_uYFZJqmPUJjE=/trim/198x0/smart/filters:strip_icc()/www.cabvendas.com/admin/imovel/29299.jpg
82510f2c9cabe523e9dbf44502fc8340c4823dc9,2014-08-12,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"-23.603218,-46.746342",-23.603218,-46.746342,0,"",0,0,,66,,,,3,,http://www.properati.com.br/mmg9_vender_apartamentos_sao-paulo,Nao informado,Nao informado,https://thumbs4.properati.com/6/F1fWlptiB5I-rc2ACBT5O_tEG7I=/trim/198x0/smart/filters:strip_icc()/www.forsaleweb.com.br/FS0089_WEB/FotosImovel/001_00492_00000_03135_2014030613204128.JPG
414b21403a430619c7d0e5352d4f4f237952be67,2014-10-08,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,,,,http://www.properati.com.br/r7h7_alugar_apartamentos_sao-paulo,"Apartamento de 2 dormitorios no Brooklin Velho Av. Doria.Apartamento no condomínio Edifício Dona Rosa Brooklin Velho.Lindo apartamento com 2 dormitório, sala, cozinha, 1 banheiros e uma vaga de garagem.Isento de IPTU.Reformado pronto para morar.",Apartamento de 2 dormitorios no Brooklin Velho Av. Doria.,https://thumbs4.properati.com/6/SkaFiV8Ud8-1wItNPHile0p9MJE=/trim/198x0/smart/filters:strip_icc()/www.cabvendas.com/admin/imovel/41649.jpg
150f90f38e48f29e9b929568aedcb2968beb0148,2014-09-17,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"-23.531706,-46.661289",-23.531706,-46.661289,0,"",0,0,,153,,,,2,,http://www.properati.com.br/qbvj_vender_apartamentos_sao-paulo,"EXCELENTE LOCALIZACAO!AV. PACAEMBU, ,A POUCOS METROS DO METRO!!!OTIMA DISTRIBUICAO! ESTACIONAMENTO PROPRIO!",6 SALAS + 2 B/BOX COPA.,https://thumbs4.properati.com/4/iWibJ3s8nES2MDETDGaRryBcLeY=/trim/198x0/smart/filters:strip_icc()/www.forsaleweb.com.br/FS0135_WEB/FotosImovel/001_00000_00000_38887_2014021818064596.jpg
75ff64448ef80121dfb540e78e7782bd3e88418a,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,9,,,http://www.properati.com.br/k6vy_alugar_apartamentos_sao-paulo,Sacada nos 3 dorms e sala. Dentro de toda área comercial do Jd. Esther.,Apartamento,https://thumbs4.properati.com/9/ZO3q2QnmtpX0bAL2Ul7f7Sd1h1k=/trim/198x0/smart/filters:strip_icc()/www.venturisouza.com.br/admin/imovel/5082.jpg
a70ace80e4276a2b34ccf2f04e97c54001f7332e,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,,,,http://www.properati.com.br/k8re_alugar_apartamentos_sao-paulo,"Ref.: 4071Apartamento para Locação no Condominio Residencial  Sao Gabriel, bairro  80m².2 dormitorios sendo 1 suite e 1 vaga de garagem.Ótima Localização.",Apartamento no Condominio Edificio Sao Gabriel Itaim,""
3caaf374daaddd7e2413e8279d25eecb865ed94d,2014-12-03,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,218,,,,,,,http://www.properati.com.br/u7bz_alugar_apartamentos_sao-paulo,"Ref.: 4682Apartamento para Locação na Rua Leopoldo Couto Magalhães Junior,  Condominio Maison Palais Versailles, bairro  218m² de area util.3 dormitorios e 3 suites e 4 vagas de garagem.Area de Lazer Completa.",Apartamento no Condominio Maison Palais Versailles em Itaim.,""
3057a70ccb99a3aacde6c1c87ba07c58f30bfc55,2014-08-05,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,"",0,0,,,,,,1,,http://www.properati.com.br/meiv_alugar_apartamentos_sao-paulo,"Otimo Imovel com o melhor valor da regiao, confira as fotos - rua comemndador miguel calfat rua joao cachoeira vila olimpia novissimo nao precisa nada ja vem com tudo ultimo andar vista maravilhosa fogao maqlavar microondas geladeira moveis de sala cortina cama casal armarios de dormitorio e closet armarios de cozinha venha visitar essa maravilha de imovel condominio r 61900 iptupmsp r 6335 pradio com piscina churrasqueira",Apartamento Em Sao Paulo,""
1484a45ac782f3d0aa09088cb361d764da707e14,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,,,,http://www.properati.com.br/k906_alugar_apartamentos_sao-paulo,"Flat Bela Cintra CERQUEIRA CEZARRUA BELA CINTRA ,VALOR 3.200,00 MES INCLUSO Iptu e condominio",Flat Bela Cintra CERQUEIRA CEZAR,""
a6a1816b8e30fa5049ae96766d243a4e6aa1d2b7,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,,,,http://www.properati.com.br/k7vo_alugar_apartamentos_morumbi,"Ref.: 2693Apartamento no Condominio Richard Wagner , bairro  117m2.3 dormitorios sendo 1 suite e 2 vagas de garagem.",Apartamento no Edificio Richard Wagner Morumbi,https://thumbs4.properati.com/2/GPXaQENHhJHqyiqvW5GBVQyrQbs=/trim/198x0/smart/filters:strip_icc()/www.cabvendas.com/admin/imovel/20197.jpg
8f837a393d5fae8c612efb50f4498a58f1c87cd9,2014-10-23,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,70,,,,,,,http://www.properati.com.br/ruln_alugar_apartamentos_sao-paulo,"Apartamento lindo, MOBILIDO de:2 dormitórios, com armários embutidos, sendo 1 suíte;Closet;Living com sacada;Cozinha;Banheiro social;2 vagas de garagem;Quadra Poliesportiva, playground, piscina.",Apartamento Mobiliado no Condominio Le Quartier Ibirapuera,https://thumbs4.properati.com/9/k5I3wdOpqaibA94Zr3HCzJKpPro=/trim/198x0/smart/filters:strip_icc()/www.cabvendas.com/admin/imovel/42499.jpg
03e332dff5108e8b8a85faa1b6b6cb8df32d4448,2014-12-02,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,3,,,http://www.properati.com.br/u2zf_alugar_apartamentos_sao-paulo,apartamento area de lazer completa  3 piscina salão de festa salão de jogos quadra .,apartamento parada inglesa,""
65d65b2f7a909a7bc01d97c8c98ada03328516fb,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,4,,,http://www.properati.com.br/k6t0_alugar_apartamentos_sao-paulo,Próximo a todo comércio da Vila Sônia. Fácil acesso a Av. Prof. Francisco Morato; Av. Eliseu de Almeida.Marque visita e faça sua proposta.,Apartamento Reformado.,https://thumbs4.properati.com/7/zLsRKthyLPh0_XH4a_yT53Xxjv4=/trim/198x0/smart/filters:strip_icc()/www.venturisouza.com.br/admin/imovel/8472.jpg
acf04d059b3b69d3cd61800d1463bbd5dda73074,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,,,,http://www.properati.com.br/k7k9_alugar_apartamentos_sao-paulo,"Ref.: 1119O apartamento possui área de 122 m² com 3 dormitórios, sendo 1 suíte, e 1 vaga de garagem.",Apartamento  Itaim,https://thumbs4.properati.com/7/WdJkkRcUzxgOnuqsMjL-GDfTo6I=/trim/198x0/smart/filters:strip_icc()/www.cabvendas.com/admin/imovel/10635.jpg
822f608c00257f2f2ca6d984800bb13f6cd1f2d3,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,,,,http://www.properati.com.br/k8j0_alugar_apartamentos_sao-paulo,"Ref.: 3742Apartamento no Condominio Residencial Avignon, bairro  290m².4 dormitorios sendo 3 suites e 4 vagas de garagem.Area de Lazer Completa.",Apartamento no Condominio Edificio Avignon Itaim,""
8cf68adef591a1d1f2ca0806963d66a2156f029e,2014-07-18,rent,apartment,São Paulo,|Brasil|São Paulo|São Paulo|,Brasil,São Paulo,,"",,,0,BRL,0,0,,,,,,,,http://www.properati.com.br/k8ec_alugar_apartamentos_sao-paulo,"Ref.: 2929Apartamento no Condominio Ary Cecilia, bairro  122m2.3 dormitorios sendo 1 suite e 1 vaga de garagem.",Apartamento no Edificio Ary Cecilia Itaim,""
